   "MANDT";"WERKS";"LGORT";"LIFNR";"PARCERIA";"EBELN"
   "400";"3865";"FV88";"0010031817";"";"4600515585"
   "400";"3865";"FVT0";"0010014003";"";"4600537301"
   "400";"3865";"FVT6";"0010014003";"";"4600537300"
   "400";"3865";"FVU2";"0010006747";"";"4600524391"
   "400";"3865";"FVV0";"0010001140";"";"4600522478"
   "400";"3865";"FVV9";"0010031817";"";"4600515586"
   "400";"3865";"FVVF";"0010006747";"";"4600524393"
   "400";"3865";"FVWK";"0010147377";"";"4600566277"
   "400";"3865";"FZXA";"0010067168";"";"4600583840"
   "400";"3870";"F001";"0010006747";"";"4600524392"
   "400";"3870";"F00X";"0010006747";"";"4600566276"
   "400";"3870";"F013";"0010006747";"";"4600566275"
   "400";"3870";"F0HK";"0010078119";"P";"4600580515"
   "400";"3870";"F1NT";"0010151738";"";"4600584035"
   "400";"3870";"F1WS";"0010104985";"";"4600307078"
   "400";"3870";"F214";"0010151738";"";"4600390897"
   "400";"3870";"F2D0";"0010001140";"";"4600522476"
   "400";"3870";"F2D7";"0010001140";"";"4600522479"
   "400";"3870";"F2MC";"0010151738";"";"4600584035"
   "400";"3870";"F40O";"0010025068";"";"4600556448"
   "400";"3870";"FAKE";"0010031817";"";"4600648629"
   "400";"3870";"FAKF";"0010031817";"";"4600648319"
   "400";"3870";"FBHH";"0010014003";"";"4600664611"
   "400";"3870";"FHGE";"0010014003";"";"4600664611"
   "400";"3870";"FMAR";"0010210305";"";"4600579928"
   "400";"3870";"FNXT";"0010050757";"";"4600566277"
   "400";"3870";"FOIL";"0010067168";"";"4600639837"
   "400";"3870";"FV88";"0010031817";"";"4600515584"
   "400";"3870";"FV89";"0010031817";"";"4600515585"
   "400";"3870";"FVT1";"0010014003";"";"4600537301"
   "400";"3870";"FVT7";"0010014003";"";"4600537300"
   "400";"3870";"FVU3";"0010006747";"";"4600524391"
   "400";"3870";"FVV1";"0010001140";"";"4600522478"
   "400";"3870";"FVVA";"0010031817";"";"4600515586"
   "400";"3870";"FVVG";"0010006747";"";"4600524393"
   "400";"3870";"FVWL";"0010147377";"";"4600566277"
   "400";"3870";"FZXA";"0010067168";"";"4600583840"
   "400";"4020";"F1PS";"0010100079";"";"4600227955"
   "400";"4020";"F246";"0010169985";"";"4600425496"
   "400";"4032";"F1GT";"0010100079";"";"4600261029"
   "400";"4032";"F1H1";"0010100079";"";"4600227955"
   "400";"4089";"F02Q";"0010222707";"P";"4600561683"
   "400";"4089";"F043";"0010197838";"";"4600658015"
   "400";"4089";"F044";"0010006747";"";"4600583272"
   "400";"4089";"F045";"0010024580";"P";"4600650435"
   "400";"4089";"F046";"0010188857";"P";"4600633534"
   "400";"4089";"F047";"0010222936";"P";"4600653425"
   "400";"4089";"F048";"0010226652";"P";"4600653648"
   "400";"4089";"F049";"0010197685";"P";"4600584029"
   "400";"4089";"F050";"0010113172";"P";"4600649228"
   "400";"4089";"F06S";"0010001140";"P";"4600597441"
   "400";"4089";"F06T";"0010001140";"P";"4600597441"
   "400";"4089";"F0CJ";"0010004240";"";"4600582521"
   "400";"4089";"F1AA";"0010025135";"";"4600588838"
   "400";"4089";"F1AL";"0010193902";"";"4600586433"
   "400";"4089";"F1MM";"0010197838";"";"4600561685"
   "400";"4089";"F1MP";"0010031526";"P";"4600586114"
   "400";"4089";"F1MS";"0010126054";"P";"4600627924"
   "400";"4089";"F1WS";"0010104985";"";"4600307078"
   "400";"4089";"F246";"0010169985";"";"4600425496"
   "400";"4089";"F2BB";"0010188857";"";"4600499379"
   "400";"4089";"F2BU";"0010004884";"";"4600528561"
   "400";"4089";"F2CX";"0010004884";"";"4600554789"
   "400";"4089";"F2WS";"0010222708";"";"4600561683"
   "400";"4089";"F3WS";"0010204981";"";"4600561683"
   "400";"4089";"FBJ2";"0010016012";"P";"4600580893"
   "400";"4089";"FHGE";"0010014003";"P";"4600640328"
   "400";"4089";"FPLB";"0010024615";"P";"4600650435"
   "400";"4089";"FRDO";"0010031817";"P";"4600586114"
   "400";"4089";"FV77";"0010004884";"";"4600550510"
   "400";"4089";"FVSV";"0010112380";"";"4600556871"
   "400";"4089";"FVWA";"0010164515";"";"4600564080"
   "400";"4089";"FVZ9";"0010222705";"P";"4600561683"
   "400";"4089";"FVZT";"0010050757";"";"4600583272"
   "400";"4089";"FVZX";"0010214874";"";"4600561685"
   "400";"4089";"FVZZ";"0010215112";"";"4600561685"
   "400";"4089";"FXAD";"0010222707";"P";"4600561683"
   "400";"4089";"FXAE";"0010222705";"P";"4600561683"
   "400";"4089";"FXAF";"0010204981";"";"4600561683"
   "400";"4089";"FXAG";"0010222708";"";"4600561683"
   "400";"4089";"FXAX";"0010217391";"P";"4600588853"
   "400";"4089";"FXBI";"0010188857";"";"4600581535"
   "400";"4089";"FXBJ";"0010188857";"";"4600584639"
   "400";"4089";"FZ19";"0010002714";"P";"4600655110"
   "400";"4089";"FZ20";"0010191010";"P";"4600617911"
   "400";"4089";"FZ21";"0010222705";"P";"4600624768"
   "400";"4089";"FZ22";"0010222706";"P";"4600561683"
   "400";"4089";"FZ23";"0010222707";"P";"4600624768"
   "400";"4089";"FZX2";"0010026003";"P";"4600616714"
   "400";"4089";"FZX4";"0010025539";"P";"4600620613"
   "400";"4089";"FZX5";"0010025539";"P";"4600620613"
   "400";"4089";"FZX6";"0010222708";"P";"4600624768"
   "400";"4089";"FZZ6";"0010221913";"P";"4600602348"
   "400";"4089";"FZZB";"0010222706";"P";"4600561683"
   "400";"4115";"F017";"0010225270";"P";"4600662613"
   "400";"4115";"F018";"0010103479";"P";"4600364479"
   "400";"4115";"F019";"0010204981";"";"4600559387"
   "400";"4115";"F01O";"0010204981";"P";"4600559387"
   "400";"4115";"F02E";"0010222705";"";"4600559387"
   "400";"4115";"F033";"0010078119";"P";"4600580515"
   "400";"4115";"F03U";"0010147377";"P";"4600566277"
   "400";"4115";"F0XA";"0010025658";"P";"4600537300"
   "400";"4115";"F17L";"0010004966";"P";"4600520012"
   "400";"4115";"F1AA";"0010025135";"";"4600588838"
   "400";"4115";"F1FA";"0010214874";"";"4600559389"
   "400";"4115";"F1FY";"0010169985";"";"4600425496"
   "400";"4115";"F1GT";"0010100079";"";"4600261029"
   "400";"4115";"F1H5";"0010004884";"";"4600273604"
   "400";"4115";"F1JD";"0010127437";"";"4600292382"
   "400";"4115";"F1LQ";"0010005320";"";"4600314794"
   "400";"4115";"F1LT";"0010025816";"";"4600307629"
   "400";"4115";"F1MV";"0010026003";"P";"4600616614"
   "400";"4115";"F1NT";"0010151738";"";"4600584035"
   "400";"4115";"F1PS";"0010100079";"";"4600227955"
   "400";"4115";"F1WJ";"0010222707";"";"4600559387"
   "400";"4115";"F1WS";"0010104985";"";"4600307078"
   "400";"4115";"F1XQ";"0010188857";"";"4600320684"
   "400";"4115";"F1XV";"0010004966";"P";"4600520012"
   "400";"4115";"F1ZG";"0010109211";"";"4600367775"
   "400";"4115";"F205";"0010026003";"P";"4600328472"
   "400";"4115";"F20B";"0010001140";"P";"4600522479"
   "400";"4115";"F214";"0010151738";"";"4600390897"
   "400";"4115";"F228";"0010007082";"";"4600399384"
   "400";"4115";"F246";"0010169985";"";"4600425496"
   "400";"4115";"F261";"0010024580";"P";"4600624210"
   "400";"4115";"F263";"0010223615";"P";"4600624210"
   "400";"4115";"F293";"0010175728";"";"4600427206"
   "400";"4115";"F2AD";"0010005101";"P";"4600589056"
   "400";"4115";"F2AE";"0010026003";"";"4600492773"
   "400";"4115";"F2BQ";"0010001140";"P";"4600522476"
   "400";"4115";"F2BT";"0010001140";"";"4600522478"
   "400";"4115";"F2BU";"0010004884";"";"4600528561"
   "400";"4115";"F2E0";"0010032536";"P";"4600552673"
   "400";"4115";"F2MC";"0010151738";"";"4600584035"
   "400";"4115";"F2WJ";"0010222708";"";"4600559387"
   "400";"4115";"FAKE";"0010031817";"P";"4600648629"
   "400";"4115";"FAKF";"0010031817";"P";"4600648319"
   "400";"4115";"FAXT";"0010006747";"";"4600566276"
   "400";"4115";"FBHH";"0010014003";"P";"4600664611"
   "400";"4115";"FDQ1";"0010002369";"";"4600545008"
   "400";"4115";"FHGE";"0010014003";"P";"4600664611"
   "400";"4115";"FJ02";"0010031526";"P";"4600515584"
   "400";"4115";"FJBF";"0010025658";"P";"4600537301"
   "400";"4115";"FMAR";"0010210305";"";"4600579928"
   "400";"4115";"FNSE";"0010188857";"P";"4600627115"
   "400";"4115";"FO61";"0010024615";"P";"4600624210"
   "400";"4115";"FO63";"0010024615";"P";"4600624210"
   "400";"4115";"FOIL";"0010067168";"P";"4600639837"
   "400";"4115";"FOSS";"0010001140";"P";"4600658580"
   "400";"4115";"FSPA";"0010010526";"";"4600602636"
   "400";"4115";"FV21";"0010002369";"P";"4600583533"
   "400";"4115";"FV77";"0010004884";"";"4600550510"
   "400";"4115";"FVAC";"0010002369";"P";"4600545009"
   "400";"4115";"FVAR";"0010222705";"P";"4600559387"
   "400";"4115";"FVSA";"0010222706";"";"4600559387"
   "400";"4115";"FVSB";"0010222707";"P";"4600559387"
   "400";"4115";"FVVQ";"0010025068";"P";"4600556448"
   "400";"4115";"FVWA";"0010164515";"";"4600564080"
   "400";"4115";"FVWM";"0010006747";"";"4600566275"
   "400";"4115";"FVWS";"0010050757";"P";"4600566277"
   "400";"4115";"FVX4";"0010197838";"";"4600559389"
   "400";"4115";"FVZ2";"0010222708";"";"4600559387"
   "400";"4115";"FVZ3";"0010210305";"";"4600580710"
   "400";"4115";"FVZV";"0010215112";"";"4600559389"
   "400";"4115";"FWWW";"0010032536";"";"4600602636"
   "400";"4124";"F019";"0010204981";"";"4600559387"
   "400";"4124";"F1FA";"0010214874";"";"4600559389"
   "400";"4124";"FVAR";"0010222705";"P";"4600559387"
   "400";"4124";"FVSA";"0010222706";"";"4600559387"
   "400";"4124";"FVSB";"0010222707";"P";"4600559387"
   "400";"4124";"FVX4";"0010197838";"";"4600559389"
   "400";"4124";"FVZ2";"0010222708";"";"4600559387"
   "400";"4124";"FVZV";"0010215112";"";"4600559389"
   "400";"4125";"F019";"0010204981";"";"4600559387"
   "400";"4125";"F1FA";"0010214874";"";"4600559389"
   "400";"4125";"FVAR";"0010222705";"P";"4600559387"
   "400";"4125";"FVSA";"0010222706";"";"4600559387"
   "400";"4125";"FVSB";"0010222707";"P";"4600559387"
   "400";"4125";"FVX4";"0010197838";"";"4600559389"
   "400";"4125";"FVZ2";"0010222708";"";"4600559387"
   "400";"4125";"FVZV";"0010215112";"";"4600559389"
   "400";"4127";"F01O";"0010204981";"P";"4600559387"
   "400";"4127";"F02E";"0010222705";"";"4600559387"
   "400";"4127";"F1AA";"0010025135";"";"4600588838"
   "400";"4127";"F1EW";"0010188857";"P";"4600568832"
   "400";"4127";"F1FA";"0010214874";"";"4600559389"
   "400";"4127";"F1M2";"0010050757";"P";"4600566277"
   "400";"4127";"F1WJ";"0010222707";"";"4600559387"
   "400";"4127";"F1WS";"0010104985";"";"4600307078"
   "400";"4127";"F2WJ";"0010222708";"";"4600559387"
   "400";"4127";"F357";"0010016012";"P";"4600536278"
   "400";"4127";"FAKE";"0010031817";"P";"4600648629"
   "400";"4127";"FAKF";"0010031817";"P";"4600648319"
   "400";"4127";"FAXP";"0010115496";"P";"4600477823"
   "400";"4127";"FAXT";"0010006747";"P";"4600566276"
   "400";"4127";"FB1J";"0010067168";"P";"4600583840"
   "400";"4127";"FB8J";"0010001140";"P";"4600522478"
   "400";"4127";"FBHH";"0010014003";"P";"4600664611"
   "400";"4127";"FHGE";"0010014003";"P";"4600664611"
   "400";"4127";"FMAD";"0010032536";"";"4600565853"
   "400";"4127";"FMAR";"0010210305";"";"4600579928"
   "400";"4127";"FOIL";"0010067168";"P";"4600639837"
   "400";"4127";"FOSS";"0010001140";"P";"4600658580"
   "400";"4127";"FVAR";"0010222705";"P";"4600559387"
   "400";"4127";"FVSA";"0010222706";"";"4600559387"
   "400";"4127";"FVX4";"0010197838";"";"4600559389"
   "400";"4127";"FVZ2";"0010222708";"";"4600559387"
   "400";"4127";"FVZM";"0010115496";"P";"4600580836"
   "400";"4127";"FVZV";"0010215112";"";"4600559389"
   "400";"4127";"FXA8";"0010031817";"P";"4600515584"
   "400";"4127";"FXAC";"0010006747";"P";"4600566277"
   "400";"4127";"FXAH";"0010001140";"P";"4600522476"
   "400";"4127";"FXAL";"0010001140";"P";"4600522479"
   "400";"4127";"FXAP";"0010204980";"P";"4600559387"
   "400";"4127";"FZV7";"0010026003";"P";"4600611245"
   "400";"4127";"FZV8";"0010142862";"P";"4600611244"
   "400";"4128";"F010";"0010169985";"P";"4600559387"
   "400";"4128";"F01O";"0010204981";"P";"4600559387"
   "400";"4128";"F02E";"0010222705";"";"4600559387"
   "400";"4128";"F1FA";"0010214874";"";"4600559389"
   "400";"4128";"F1M3";"0010050757";"P";"4600566277"
   "400";"4128";"F1WJ";"0010222707";"";"4600559387"
   "400";"4128";"F1WK";"0010024580";"P";"4600650435"
   "400";"4128";"F1WS";"0010104985";"";"4600307078"
   "400";"4128";"F2WJ";"0010222708";"";"4600559387"
   "400";"4128";"F357";"0010016012";"P";"4600536278"
   "400";"4128";"FA9J";"0010067168";"P";"4600583840"
   "400";"4128";"FAKE";"0010031817";"P";"4600648629"
   "400";"4128";"FAKF";"0010031817";"P";"4600648319"
   "400";"4128";"FB7J";"0010001140";"P";"4600522478"
   "400";"4128";"FBHH";"0010014003";"P";"4600664611"
   "400";"4128";"FCDO";"0010016012";"P";"4600589226"
   "400";"4128";"FHGE";"0010014003";"P";"4600664611"
   "400";"4128";"FMAC";"0010032536";"";"4600565853"
   "400";"4128";"FMAR";"0010210305";"";"4600579928"
   "400";"4128";"FO70";"0010024615";"P";"4600650435"
   "400";"4128";"FOIL";"0010067168";"P";"4600639837"
   "400";"4128";"FOSS";"0010001140";"P";"4600658580"
   "400";"4128";"FVAR";"0010222705";"P";"4600559387"
   "400";"4128";"FVSA";"0010222706";"";"4600559387"
   "400";"4128";"FVX4";"0010197838";"";"4600559389"
   "400";"4128";"FVZ2";"0010222708";"";"4600559387"
   "400";"4128";"FVZM";"0010016012";"P";"4600580836"
   "400";"4128";"FVZV";"0010215112";"";"4600559389"
   "400";"4128";"FXA7";"0010031817";"P";"4600515584"
   "400";"4128";"FXAB";"0010006747";"P";"4600566277"
   "400";"4128";"FXAI";"0010001140";"P";"4600522476"
   "400";"4128";"FXAM";"0010001140";"P";"4600522479"
   "400";"4128";"FXBG";"0010172181";"P";"4600578440"
   "400";"4128";"FZV7";"0010026003";"P";"4600611245"
   "400";"4128";"FZV8";"0010142862";"P";"4600611244"
   "400";"4128";"FZX4";"0010172181";"";"4600578440"
   "400";"4129";"F010";"0010169985";"P";"4600559387"
   "400";"4129";"F019";"0010204981";"";"4600559387"
   "400";"4129";"F01O";"0010204981";"P";"4600559387"
   "400";"4129";"F02E";"0010222705";"";"4600559387"
   "400";"4129";"F1AA";"0010025135";"";"4600588838"
   "400";"4129";"F1EW";"0010188857";"P";"4600568832"
   "400";"4129";"F1FA";"0010214874";"";"4600559389"
   "400";"4129";"F1M4";"0010050757";"P";"4600566277"
   "400";"4129";"F1WJ";"0010222707";"";"4600559387"
   "400";"4129";"F1WS";"0010104985";"";"4600307078"
   "400";"4129";"F2WJ";"0010222708";"";"4600559387"
   "400";"4129";"F357";"0010016012";"P";"4600536278"
   "400";"4129";"FB2J";"0010067168";"P";"4600583840"
   "400";"4129";"FMAE";"0010032536";"";"4600565853"
   "400";"4129";"FOSS";"0010001140";"P";"4600658580"
   "400";"4129";"FVAR";"0010222705";"P";"4600559387"
   "400";"4129";"FVSA";"0010222706";"";"4600559387"
   "400";"4129";"FVSB";"0010222707";"P";"4600559387"
   "400";"4129";"FVX4";"0010197838";"";"4600559389"
   "400";"4129";"FVZ1";"0010188857";"P";"4600568823"
   "400";"4129";"FVZ2";"0010222708";"";"4600559387"
   "400";"4129";"FVZM";"0010016012";"P";"4600580836"
   "400";"4129";"FVZV";"0010215112";"";"4600559389"
   "400";"4129";"FZV7";"0010026003";"P";"4600611245"
   "400";"4129";"FZV8";"0010142862";"P";"4600611244"
   "400";"4130";"F069";"0010024580";"P";"4600650435"
   "400";"4130";"FO68";"0010024615";"P";"4600650435"
   "400";"4130";"FVAH";"0010189127";"P";"4600659414"
   "400";"4130";"FXAZ";"0010172181";"";"4600578440"
   "400";"4132";"F00I";"0010006747";"P";"4600566276"
   "400";"4132";"F252";"0010223615";"P";"4600624210"
   "400";"4132";"F253";"0010174083";"P";"4600661916"
   "400";"4132";"F254";"0010223615";"P";"4600624210"
   "400";"4132";"F255";"0010223615";"P";"4600624210"
   "400";"4132";"F262";"0010223615";"P";"4600624210"
   "400";"4132";"FO52";"0010024615";"";"4600624210"
   "400";"4132";"FO54";"0010024615";"";"4600624210"
   "400";"4132";"FO55";"0010024615";"";"4600624210"
   "400";"4132";"FO62";"0010024615";"";"4600624210"
   "400";"4132";"FVVM";"0010175378";"P";"4600558203"
   "400";"4132";"FVVN";"0010175378";"P";"4600558203"
   "400";"4132";"FVVO";"0010175378";"P";"4600558203"
   "400";"4132";"FVVP";"0010175378";"P";"4600558203"
   "400";"4134";"F019";"0010024615";"";"4600559387"
   "400";"4134";"F1FA";"0010214874";"";"4600559389"
   "400";"4134";"FVAR";"0010222705";"P";"4600559387"
   "400";"4134";"FVSA";"0010222706";"";"4600559387"
   "400";"4134";"FVSB";"0010222707";"P";"4600559387"
   "400";"4134";"FVX4";"0010197838";"";"4600559389"
   "400";"4134";"FVZ2";"0010222708";"";"4600559387"
   "400";"4134";"FVZV";"0010215112";"";"4600559389"
   "400";"4135";"F019";"0010204981";"";"4600559387"
   "400";"4135";"F1FA";"0010214874";"";"4600559389"
   "400";"4135";"FVAR";"0010222705";"P";"4600559387"
   "400";"4135";"FVSA";"0010222706";"";"4600559387"
   "400";"4135";"FVSB";"0010222707";"P";"4600559387"
   "400";"4135";"FVX4";"0010197838";"";"4600559389"
   "400";"4135";"FVZ2";"0010222708";"";"4600559387"
   "400";"4135";"FVZV";"0010215112";"";"4600559389"
   "400";"4138";"FCGZ";"0010024615";"";"4600624210"
   "400";"4140";"F2CG";"0010223615";"P";"4600624210"
   "400";"4140";"FCGZ";"0010024615";"P";"4600624210"
   "400";"4142";"F005";"0010006747";"P";"4600566275"
   "400";"4142";"F00G";"0010006747";"P";"4600566276"
   "400";"4142";"F02E";"0010222705";"";"4600559387"
   "400";"4142";"F17J";"0010016012";"P";"4600536279"
   "400";"4142";"F1EW";"0010188857";"P";"4600568832"
   "400";"4142";"F1MA";"0010158125";"P";"4600584211"
   "400";"4142";"F1MZ";"0010157326";"P";"4600611244"
   "400";"4142";"F1NT";"0010151738";"";"4600584035"
   "400";"4142";"F1WJ";"0010222707";"";"4600559387"
   "400";"4142";"F1WS";"0010104985";"";"4600307078"
   "400";"4142";"F1X3";"0010026003";"P";"4600580871"
   "400";"4142";"F1X4";"0010188857";"P";"4600421771"
   "400";"4142";"F20E";"0010067168";"";"4600584637"
   "400";"4142";"F2AY";"0010001140";"P";"4600522476"
   "400";"4142";"F2CV";"0010001140";"P";"4600522476"
   "400";"4142";"F2D2";"0010001140";"P";"4600522479"
   "400";"4142";"F2MC";"0010151738";"";"4600584035"
   "400";"4142";"F2WJ";"0010222708";"";"4600559387"
   "400";"4142";"F357";"0010016012";"P";"4600536278"
   "400";"4142";"FA2J";"0010109211";"P";"4600569049"
   "400";"4142";"FAKE";"0010031817";"P";"4600648629"
   "400";"4142";"FAKF";"0010031817";"P";"4600648319"
   "400";"4142";"FAVB";"0010210305";"";"4600579928"
   "400";"4142";"FBHH";"0010014003";"P";"4600664611"
   "400";"4142";"FCCO";"0010188857";"P";"4600568823"
   "400";"4142";"FCDO";"0010016012";"P";"4600589226"
   "400";"4142";"FDQ1";"0010002369";"";"4600545008"
   "400";"4142";"FEXT";"0010050757";"P";"4600566277"
   "400";"4142";"FGEM";"0010014003";"P";"4600537878"
   "400";"4142";"FHGE";"0010014003";"P";"4600664611"
   "400";"4142";"FM74";"0010210305";"";"4600626330"
   "400";"4142";"FM77";"0010210305";"";"4600626330"
   "400";"4142";"FMAR";"0010210305";"";"4600579928"
   "400";"4142";"FNSE";"0010188857";"P";"4600627115"
   "400";"4142";"FO74";"0010024615";"P";"4600650435"
   "400";"4142";"FO75";"0010024615";"P";"4600650435"
   "400";"4142";"FO76";"0010024615";"P";"4600650435"
   "400";"4142";"FO77";"0010024615";"P";"4600650435"
   "400";"4142";"FOIL";"0010067168";"";"4600639837"
   "400";"4142";"FOSS";"0010001140";"P";"4600658580"
   "400";"4142";"FV56";"0010188857";"P";"4600581921"
   "400";"4142";"FV78";"0010067168";"P";"4600548974"
   "400";"4142";"FVA2";"0010014003";"P";"4600537301"
   "400";"4142";"FVA3";"0010014003";"P";"4600537300"
   "400";"4142";"FVAR";"0010222705";"";"4600559387"
   "400";"4142";"FVSA";"0010222706";"";"4600559387"
   "400";"4142";"FVSB";"0010222707";"";"4600559387"
   "400";"4142";"FVV5";"0010001140";"P";"4600522478"
   "400";"4142";"FVV6";"0010002369";"P";"4600545009"
   "400";"4142";"FVWD";"0010147377";"P";"4600566277"
   "400";"4142";"FVX4";"0010197838";"";"4600559389"
   "400";"4142";"FVXC";"0010016012";"P";"4600579627"
   "400";"4142";"FVXG";"0010016012";"P";"4600627039"
   "400";"4142";"FVZ1";"0010188857";"P";"4600568823"
   "400";"4142";"FVZ2";"0010222708";"";"4600559387"
   "400";"4142";"FVZ4";"0010158125";"P";"4600583802"
   "400";"4142";"FVZM";"0010016013";"P";"4600580836"
   "400";"4142";"FVZW";"0010188857";"P";"4600581921"
   "400";"4142";"FWWW";"0010010526";"P";"4600602636"
   "400";"4142";"FXAT";"0010135061";"P";"4600580965"
   "400";"4142";"FXAU";"0010137666";"";"4600578925"
   "400";"4142";"FXAV";"0010137666";"";"4600578925"
   "400";"4142";"FXBB";"0010210305";"";"4600579928"
   "400";"4142";"FZV5";"0010137666";"";"4600578925"
   "400";"4142";"FZV7";"0010026003";"P";"4600611245"
   "400";"4142";"FZV9";"0010210305";"";"4600579928"
   "400";"4142";"FZX1";"0010109211";"P";"4600586130"
   "400";"4142";"FZXC";"0010214874";"P";"4600580921"
   "400";"4142";"FZZ2";"0010210305";"";"4600626330"
   "400";"4142";"FZZ3";"0010210305";"";"4600626330"
   "400";"4142";"FZZ9";"0010026003";"";"4600639832"
   "400";"4142";"FZZA";"0010222705";"P";"4600559387"
   "400";"4142";"FZZC";"0010210305";"";"4600579928"
   "400";"4204";"F1NT";"0010151738";"";"4600584035"
   "400";"4204";"F1WS";"0010104985";"";"4600307078"
   "400";"4204";"F214";"0010151738";"";"4600390897"
   "400";"4204";"F2MC";"0010151738";"";"4600584035"
   "400";"4210";"F1GT";"0010100079";"";"4600261029"
   "400";"4210";"F1H5";"0010004884";"";"4600273604"
   "400";"4210";"F1PS";"0010100079";"";"4600227955"
   "400";"4220";"F1AA";"0010025135";"";"4600588838"
   "400";"4220";"F1GT";"0010100079";"";"4600261029"
   "400";"4220";"F1H5";"0010004884";"";"4600273604"
   "400";"4220";"F1LQ";"0010005320";"";"4600314794"
   "400";"4220";"F1PS";"0010100079";"";"4600227955"
   "400";"4220";"F205";"0010026003";"";"4600328472"
   "400";"4220";"F246";"0010169985";"";"4600425496"
   "400";"4220";"F293";"0010175728";"";"4600427206"
   "400";"4220";"FVWA";"0010164515";"";"4600564080"
   "400";"4225";"F010";"0010169985";"P";"4600559387"
   "400";"4225";"F01O";"0010204981";"P";"4600559387"
   "400";"4225";"F02E";"0010222705";"";"4600559387"
   "400";"4225";"F03D";"0010078119";"P";"4600580515"
   "400";"4225";"F03V";"0010147377";"P";"4600566277"
   "400";"4225";"F0XB";"0010025658";"P";"4600537300"
   "400";"4225";"F17L";"0010004966";"P";"4600520012"
   "400";"4225";"F1ES";"0010047432";"";"4600162068"
   "400";"4225";"F1FY";"0010169985";"";"4600425496"
   "400";"4225";"F1KV";"0010055775";"";"4600307032"
   "400";"4225";"F1L3";"0010005319";"";"4600309891"
   "400";"4225";"F1LT";"0010025816";"";"4600307629"
   "400";"4225";"F1NT";"0010151738";"";"4600584035"
   "400";"4225";"F1PQ";"0010024717";"P";"4600319190"
   "400";"4225";"F1WJ";"0010222707";"";"4600559387"
   "400";"4225";"F1WS";"0010104985";"";"4600307078"
   "400";"4225";"F1XI";"0010024717";"";"4600330880"
   "400";"4225";"F1XQ";"0010188857";"";"4600320684"
   "400";"4225";"F1XX";"0010004966";"P";"4600520012"
   "400";"4225";"F214";"0010151738";"";"4600390897"
   "400";"4225";"F239";"0010113776";"";"4600410823"
   "400";"4225";"F250";"0010223615";"P";"4600624210"
   "400";"4225";"F2E1";"0010032536";"P";"4600552673"
   "400";"4225";"F2MC";"0010151738";"";"4600584035"
   "400";"4225";"F2WJ";"0010222708";"";"4600559387"
   "400";"4225";"F40A";"0010191506";"";"4600556734"
   "400";"4225";"FBXT";"0010006747";"";"4600566276"
   "400";"4225";"FH50";"0010220345";"";"4600627520"
   "400";"4225";"FJBG";"0010025658";"P";"4600537301"
   "400";"4225";"FO50";"0010024615";"P";"4600624210"
   "400";"4225";"FSPA";"0010010526";"";"4600602636"
   "400";"4225";"FV13";"0010084812";"";"4600362432"
   "400";"4225";"FV50";"0010047432";"";"4600427979"
   "400";"4225";"FV67";"0010113776";"";"4600449380"
   "400";"4225";"FVSA";"0010222706";"";"4600559387"
   "400";"4225";"FVVR";"0010025068";"P";"4600556448"
   "400";"4225";"FVWN";"0010006747";"";"4600566275"
   "400";"4225";"FVWT";"0010050757";"P";"4600566277"
   "400";"4225";"FWWW";"0010032536";"";"4600602636"
   "400";"4225";"FZV7";"0010026003";"P";"4600611245"
   "400";"4225";"FZV8";"0010142862";"P";"4600611244"
   "400";"4231";"FP55";"0010174083";"P";"4600661916"
   "400";"4237";"F019";"0010204981";"";"4600559387"
   "400";"4237";"F01O";"0010204981";"P";"4600559387"
   "400";"4237";"F02E";"0010222705";"";"4600559387"
   "400";"4237";"F1AA";"0010025135";"";"4600588838"
   "400";"4237";"F1AC";"0010025658";"P";"4600537300"
   "400";"4237";"F1FA";"0010214874";"";"4600559389"
   "400";"4237";"F1FY";"0010169985";"";"4600425496"
   "400";"4237";"F1IG";"0010025816";"";"4600243802"
   "400";"4237";"F1LN";"0010016012";"";"4600309893"
   "400";"4237";"F1LQ";"0010005320";"";"4600314794"
   "400";"4237";"F1MA";"0010158125";"P";"4600584211"
   "400";"4237";"F1ME";"0010004966";"";"4600320684"
   "400";"4237";"F1WJ";"0010222707";"";"4600559387"
   "400";"4237";"F1WZ";"0010025694";"";"4600313613"
   "400";"4237";"F1ZQ";"0010115496";"";"4600313613"
   "400";"4237";"F21J";"0010115496";"P";"4600477823"
   "400";"4237";"F241";"0010158125";"";"4600412919"
   "400";"4237";"F246";"0010169985";"";"4600425496"
   "400";"4237";"F2WJ";"0010222708";"";"4600559387"
   "400";"4237";"F357";"0010016012";"P";"4600536278"
   "400";"4237";"FA5J";"0010067168";"P";"4600583840"
   "400";"4237";"FJBJ";"0010025658";"P";"4600537301"
   "400";"4237";"FOSS";"0010001140";"P";"4600658580"
   "400";"4237";"FV14";"0010016012";"P";"4600313613"
   "400";"4237";"FVAR";"0010222705";"P";"4600559387"
   "400";"4237";"FVSA";"0010222706";"";"4600559387"
   "400";"4237";"FVSB";"0010222707";"P";"4600559387"
   "400";"4237";"FVWA";"0010164515";"";"4600564080"
   "400";"4237";"FVX4";"0010197838";"";"4600559389"
   "400";"4237";"FVZ2";"0010222708";"";"4600559387"
   "400";"4237";"FVZM";"0010016012";"P";"4600580836"
   "400";"4237";"FVZV";"0010215112";"";"4600559389"
